user_id,conversation_id,session_id,variant,is_resolved,ai_metric,timestamp
u1018,conv0001528,sess0003006,B,1,4.9,2024-01-01 10:00:00
u1018,conv0001528,sess0003007,B,0,2.82,2024-01-08 05:00:00
u1019,conv0001529,sess0003008,B,1,3.37,2024-01-04 09:00:00
u1019,conv0001529,sess0003009,B,1,4.76,2024-01-06 03:00:00
u1019,conv0001529,sess0003010,B,0,2.18,2024-01-05 03:00:00
u1019,conv0001530,sess0003011,B,0,3.57,2024-01-05 05:00:00
u1019,conv0001530,sess0003012,B,1,3.33,2024-01-05 03:00:00
u1020,conv0001531,sess0003013,B,0,3.01,2024-01-01 10:00:00
u1020,conv0001531,sess0003014,B,0,2.68,2024-01-05 02:00:00
u1020,conv0001531,sess0003015,B,1,3.82,2024-01-05 03:00:00
u1020,conv0001531,sess0003016,B,0,2.12,2024-01-04 20:00:00
u1020,conv0001531,sess0003017,B,1,5.0,2024-01-07 07:00:00
u1021,conv0001532,sess0003018,B,0,2.49,2024-01-01 03:00:00
u1021,conv0001533,sess0003019,B,0,2.78,2024-01-01 08:00:00
u1022,conv0001534,sess0003020,B,0,2.33,2024-01-03 06:00:00
u1022,conv0001534,sess0003021,B,0,2.77,2024-01-09 04:00:00
u1022,conv0001534,sess0003022,B,0,3.4,2024-01-03 10:00:00
u1023,conv0001535,sess0003023,B,1,3.66,2024-01-07 16:00:00
u1024,conv0001537,sess0003024,B,0,3.19,2024-01-01 02:00:00
u1025,conv0001538,sess0003025,B,1,3.79,2024-01-05 20:00:00
u1025,conv0001538,sess0003026,B,0,2.88,2024-01-07 18:00:00
u1025,conv0001539,sess0003027,B,1,3.81,2024-01-01 22:00:00
u1025,conv0001539,sess0003028,B,0,2.76,2024-01-04 10:00:00
u1026,conv0001540,sess0003029,B,1,3.98,2024-01-01 09:00:00
u1026,conv0001541,sess0003030,B,1,3.23,2024-01-07 23:00:00
u1027,conv0001542,sess0003031,B,1,2.91,2024-01-07 04:00:00
u1028,conv0001544,sess0003032,B,1,3.39,2024-01-01 12:00:00
u1029,conv0001545,sess0003033,B,0,2.61,2024-01-02 08:00:00
u1029,conv0001545,sess0003034,B,0,3.11,2024-01-08 13:00:00
u1029,conv0001545,sess0003035,B,1,4.63,2024-01-12 12:00:00
u1030,conv0001546,sess0003036,B,1,4.57,2024-01-02 22:00:00
u1030,conv0001546,sess0003037,B,1,3.24,2024-01-07 15:00:00
u1030,conv0001547,sess0003038,B,0,2.23,2024-01-07 17:00:00
u1031,conv0001548,sess0003039,B,1,4.53,2024-01-06 09:00:00
u1031,conv0001548,sess0003040,B,0,2.42,2024-01-06 20:00:00
u1032,conv0001549,sess0003041,B,0,2.68,2024-01-04 11:00:00
u1032,conv0001549,sess0003042,B,1,4.72,2024-01-06 23:00:00
u1032,conv0001550,sess0003043,B,1,4.45,2024-01-01 02:00:00
u1033,conv0001551,sess0003044,B,1,4.67,2024-01-02 15:00:00
u1033,conv0001551,sess0003045,B,1,3.84,2024-01-06 05:00:00
u1034,conv0001552,sess0003046,B,0,2.57,2024-01-03 18:00:00
u1034,conv0001552,sess0003047,B,1,4.03,2024-01-03 15:00:00
u1035,conv0001553,sess0003048,B,0,2.71,2024-01-01 07:00:00
u1035,conv0001553,sess0003049,B,1,4.16,2024-01-03 20:00:00
u1035,conv0001554,sess0003050,B,0,2.26,2024-01-06 19:00:00
u1035,conv0001554,sess0003051,B,1,3.96,2024-01-08 03:00:00
u1036,conv0001555,sess0003052,B,1,4.64,2024-01-07 03:00:00
u1036,conv0001555,sess0003053,B,1,4.65,2024-01-07 00:00:00
u1036,conv0001555,sess0003054,B,1,4.63,2024-01-09 11:00:00
u1036,conv0001555,sess0003055,B,1,3.57,2024-01-09 15:00:00
u1036,conv0001555,sess0003056,B,1,5.0,2024-01-07 09:00:00
u1037,conv0001556,sess0003057,B,0,3.5,2024-01-06 17:00:00
u1037,conv0001556,sess0003058,B,1,4.85,2024-01-05 12:00:00
u1037,conv0001556,sess0003059,B,1,3.06,2024-01-11 11:00:00
u1037,conv0001556,sess0003060,B,1,4.42,2024-01-05 16:00:00
u1037,conv0001556,sess0003061,B,0,1.95,2024-01-05 21:00:00
u1038,conv0001557,sess0003062,B,1,4.43,2024-01-03 08:00:00
u1038,conv0001557,sess0003063,B,1,3.6,2024-01-07 23:00:00
u1038,conv0001558,sess0003064,B,0,2.44,2024-01-07 21:00:00
u1039,conv0001559,sess0003065,B,0,2.66,2024-01-07 15:00:00
u1039,conv0001559,sess0003066,B,0,2.6,2024-01-03 08:00:00
u1039,conv0001559,sess0003067,B,1,4.25,2024-01-11 04:00:00
u1039,conv0001560,sess0003068,B,0,2.89,2024-01-06 02:00:00
u1039,conv0001560,sess0003069,B,1,4.48,2024-01-05 03:00:00
u1040,conv0001561,sess0003070,B,0,2.54,2024-01-02 02:00:00
u1041,conv0001563,sess0003071,B,1,3.54,2024-01-06 21:00:00
u1041,conv0001563,sess0003072,B,1,3.04,2024-01-08 07:00:00
u1041,conv0001563,sess0003073,B,1,3.37,2024-01-08 18:00:00
u1041,conv0001563,sess0003074,B,1,3.78,2024-01-09 03:00:00
u1041,conv0001563,sess0003075,B,1,5.0,2024-01-04 03:00:00
u1042,conv0001564,sess0003076,B,1,4.19,2024-01-04 15:00:00
u1042,conv0001564,sess0003077,B,1,2.56,2024-01-07 16:00:00
u1043,conv0001565,sess0003078,B,1,3.24,2024-01-06 18:00:00
u1043,conv0001565,sess0003079,B,0,3.69,2024-01-06 21:00:00
u1043,conv0001565,sess0003080,B,1,5.0,2024-01-09 16:00:00
u1044,conv0001566,sess0003081,B,0,1.64,2024-01-02 05:00:00
u1045,conv0001568,sess0003082,B,1,3.65,2024-01-02 16:00:00
u1045,conv0001568,sess0003083,B,0,3.58,2024-01-03 07:00:00
u1045,conv0001569,sess0003084,B,1,3.62,2024-01-03 18:00:00
u1045,conv0001569,sess0003085,B,1,4.66,2024-01-09 14:00:00
u1046,conv0001570,sess0003086,B,1,4.68,2024-01-05 23:00:00
u1046,conv0001570,sess0003087,B,0,2.12,2024-01-04 04:00:00
u1046,conv0001571,sess0003088,B,1,2.74,2024-01-03 11:00:00
u1047,conv0001572,sess0003089,B,0,1.48,2024-01-03 12:00:00
u1047,conv0001572,sess0003090,B,1,4.72,2024-01-09 14:00:00
u1047,conv0001573,sess0003091,B,1,3.65,2024-01-01 11:00:00
u1047,conv0001573,sess0003092,B,0,1.31,2024-01-09 01:00:00
u1048,conv0001574,sess0003093,B,0,2.4,2024-01-01 17:00:00
u1048,conv0001574,sess0003094,B,1,3.71,2024-01-05 14:00:00
u1048,conv0001574,sess0003095,B,0,3.01,2024-01-03 05:00:00
u1048,conv0001574,sess0003096,B,1,4.34,2024-01-10 08:00:00
u1048,conv0001574,sess0003097,B,1,3.92,2024-01-14 09:00:00
u1049,conv0001575,sess0003098,B,1,3.26,2024-01-04 07:00:00
u1050,conv0001577,sess0003099,B,1,3.45,2024-01-03 19:00:00
u1051,conv0001579,sess0003100,B,1,4.66,2024-01-01 03:00:00
u1051,conv0001579,sess0003101,B,0,2.08,2024-01-09 12:00:00
u1051,conv0001579,sess0003102,B,0,2.47,2024-01-05 23:00:00
u1052,conv0001580,sess0003103,B,1,5.0,2024-01-07 07:00:00
u1052,conv0001580,sess0003104,B,1,2.96,2024-01-06 16:00:00
u1052,conv0001580,sess0003105,B,0,2.49,2024-01-06 13:00:00
u1053,conv0001581,sess0003106,B,1,4.01,2024-01-01 09:00:00
u1053,conv0001581,sess0003107,B,1,2.84,2024-01-09 13:00:00
u1054,conv0001582,sess0003108,B,0,4.25,2024-01-07 05:00:00
u1054,conv0001582,sess0003109,B,1,4.22,2024-01-06 02:00:00
u1054,conv0001583,sess0003110,B,1,3.61,2024-01-01 15:00:00
u1054,conv0001583,sess0003111,B,1,4.14,2024-01-07 20:00:00
u1055,conv0001584,sess0003112,B,1,3.86,2024-01-06 19:00:00
u1055,conv0001584,sess0003113,B,0,2.18,2024-01-09 20:00:00
u1055,conv0001584,sess0003114,B,1,3.73,2024-01-07 04:00:00
u1055,conv0001585,sess0003115,B,0,2.28,2024-01-05 19:00:00
u1055,conv0001585,sess0003116,B,0,0.98,2024-01-04 22:00:00
u1056,conv0001586,sess0003117,B,0,1.47,2024-01-02 07:00:00
u1056,conv0001586,sess0003118,B,0,2.03,2024-01-03 16:00:00
u1056,conv0001586,sess0003119,B,1,4.53,2024-01-04 04:00:00
u1056,conv0001586,sess0003120,B,0,4.54,2024-01-07 21:00:00
u1056,conv0001586,sess0003121,B,0,2.13,2024-01-08 20:00:00
u1057,conv0001587,sess0003122,B,0,1.92,2024-01-03 06:00:00
u1057,conv0001588,sess0003123,B,1,4.78,2024-01-01 07:00:00
u1058,conv0001589,sess0003124,B,1,4.54,2024-01-05 06:00:00
u1059,conv0001590,sess0003125,B,1,3.34,2024-01-07 13:00:00
u1059,conv0001590,sess0003126,B,1,4.12,2024-01-02 19:00:00
u1059,conv0001591,sess0003127,B,1,4.41,2024-01-02 06:00:00
u1059,conv0001591,sess0003128,B,1,3.07,2024-01-04 03:00:00
u1060,conv0001592,sess0003129,B,0,3.12,2024-01-02 20:00:00
u1060,conv0001592,sess0003130,B,1,3.49,2024-01-07 03:00:00
u1060,conv0001592,sess0003131,B,1,3.14,2024-01-04 05:00:00
u1060,conv0001593,sess0003132,B,1,4.14,2024-01-06 18:00:00
u1060,conv0001593,sess0003133,B,1,4.53,2024-01-07 06:00:00
u1061,conv0001594,sess0003134,B,0,3.13,2024-01-05 04:00:00
u1061,conv0001594,sess0003135,B,1,4.58,2024-01-05 05:00:00
u1061,conv0001595,sess0003136,B,0,2.58,2024-01-04 19:00:00
u1062,conv0001596,sess0003137,B,1,3.32,2024-01-04 14:00:00
u1062,conv0001596,sess0003138,B,1,3.35,2024-01-08 00:00:00
u1062,conv0001597,sess0003139,B,0,3.56,2024-01-03 22:00:00
u1063,conv0001598,sess0003140,B,0,3.4,2024-01-02 07:00:00
u1063,conv0001598,sess0003141,B,1,3.81,2024-01-02 22:00:00
u1063,conv0001599,sess0003142,B,1,4.06,2024-01-03 05:00:00
u1064,conv0001600,sess0003143,B,1,3.21,2024-01-02 13:00:00
u1065,conv0001601,sess0003144,B,0,2.26,2024-01-06 14:00:00
u1065,conv0001601,sess0003145,B,1,3.78,2024-01-06 17:00:00
u1066,conv0001602,sess0003146,B,0,2.99,2024-01-04 21:00:00
u1067,conv0001604,sess0003147,B,0,2.45,2024-01-03 05:00:00
u1068,conv0001606,sess0003148,B,1,4.81,2024-01-07 19:00:00
u1068,conv0001606,sess0003149,B,1,2.86,2024-01-10 01:00:00
u1068,conv0001606,sess0003150,B,1,5.0,2024-01-03 05:00:00
u1068,conv0001606,sess0003151,B,1,2.89,2024-01-12 15:00:00
u1068,conv0001606,sess0003152,B,1,4.23,2024-01-07 19:00:00
u1069,conv0001607,sess0003153,B,1,4.13,2024-01-04 16:00:00
u1069,conv0001607,sess0003154,B,0,1.66,2024-01-08 10:00:00
u1069,conv0001607,sess0003155,B,1,3.78,2024-01-06 01:00:00
u1069,conv0001608,sess0003156,B,1,4.21,2024-01-05 13:00:00
u1069,conv0001608,sess0003157,B,1,4.15,2024-01-07 21:00:00
u1070,conv0001609,sess0003158,B,0,2.17,2024-01-04 07:00:00
u1070,conv0001609,sess0003159,B,0,3.12,2024-01-07 04:00:00
u1071,conv0001610,sess0003160,B,1,4.34,2024-01-06 13:00:00
u1072,conv0001611,sess0003161,B,1,3.83,2024-01-04 22:00:00
u1072,conv0001611,sess0003162,B,0,1.84,2024-01-05 21:00:00
u1072,conv0001611,sess0003163,B,1,4.81,2024-01-12 02:00:00
u1073,conv0001612,sess0003164,B,1,4.09,2024-01-03 18:00:00
u1074,conv0001614,sess0003165,B,1,2.61,2024-01-05 01:00:00
u1074,conv0001614,sess0003166,B,0,2.57,2024-01-06 07:00:00
u1074,conv0001615,sess0003167,B,1,4.73,2024-01-02 17:00:00
u1074,conv0001615,sess0003168,B,1,3.51,2024-01-03 12:00:00
u1075,conv0001616,sess0003169,B,1,3.39,2024-01-03 20:00:00
u1075,conv0001616,sess0003170,B,1,3.27,2024-01-06 03:00:00
u1075,conv0001616,sess0003171,B,0,2.95,2024-01-04 20:00:00
u1075,conv0001616,sess0003172,B,1,3.09,2024-01-10 02:00:00
u1075,conv0001616,sess0003173,B,1,4.36,2024-01-09 19:00:00
u1076,conv0001617,sess0003174,B,0,3.85,2024-01-03 00:00:00
u1076,conv0001617,sess0003175,B,0,2.41,2024-01-04 17:00:00
u1076,conv0001617,sess0003176,B,1,2.8,2024-01-02 14:00:00
u1076,conv0001617,sess0003177,B,0,3.58,2024-01-07 20:00:00
u1077,conv0001618,sess0003178,B,0,2.26,2024-01-03 18:00:00
u1077,conv0001618,sess0003179,B,0,2.54,2024-01-05 11:00:00
u1077,conv0001618,sess0003180,B,1,3.72,2024-01-04 04:00:00
u1077,conv0001619,sess0003181,B,0,1.72,2024-01-01 09:00:00
u1077,conv0001619,sess0003182,B,0,1.8,2024-01-01 21:00:00
u1078,conv0001620,sess0003183,B,1,3.9,2024-01-03 15:00:00
u1078,conv0001620,sess0003184,B,1,3.42,2024-01-09 14:00:00
u1078,conv0001620,sess0003185,B,1,5.0,2024-01-09 13:00:00
u1078,conv0001620,sess0003186,B,1,2.84,2024-01-05 11:00:00
u1079,conv0001621,sess0003187,B,1,5.0,2024-01-01 08:00:00
u1079,conv0001621,sess0003188,B,1,2.86,2024-01-09 08:00:00
u1079,conv0001621,sess0003189,B,0,2.98,2024-01-06 04:00:00
u1080,conv0001622,sess0003190,B,1,3.88,2024-01-05 04:00:00
u1080,conv0001622,sess0003191,B,1,3.57,2024-01-07 02:00:00
u1080,conv0001622,sess0003192,B,1,3.45,2024-01-08 08:00:00
u1080,conv0001622,sess0003193,B,0,4.0,2024-01-08 11:00:00
u1080,conv0001622,sess0003194,B,1,3.7,2024-01-17 14:00:00
u1081,conv0001623,sess0003195,B,1,3.52,2024-01-04 03:00:00
u1081,conv0001623,sess0003196,B,0,3.47,2024-01-09 04:00:00
u1082,conv0001624,sess0003197,B,0,1.48,2024-01-05 03:00:00
u1082,conv0001624,sess0003198,B,1,4.49,2024-01-05 21:00:00
u1082,conv0001624,sess0003199,B,1,4.8,2024-01-03 00:00:00
u1082,conv0001625,sess0003200,B,0,4.73,2024-01-07 08:00:00
u1082,conv0001625,sess0003201,B,1,3.19,2024-01-04 12:00:00
u1083,conv0001626,sess0003202,B,0,1.76,2024-01-01 05:00:00
u1083,conv0001626,sess0003203,B,1,4.94,2024-01-03 14:00:00
u1083,conv0001626,sess0003204,B,1,2.94,2024-01-06 05:00:00
u1083,conv0001626,sess0003205,B,1,3.91,2024-01-07 03:00:00
u1084,conv0001627,sess0003206,B,0,2.35,2024-01-01 05:00:00
u1085,conv0001628,sess0003207,B,1,4.73,2024-01-05 01:00:00
u1085,conv0001628,sess0003208,B,1,4.43,2024-01-02 19:00:00
u1085,conv0001628,sess0003209,B,1,3.74,2024-01-03 12:00:00
u1086,conv0001629,sess0003210,B,1,5.0,2024-01-06 15:00:00
u1087,conv0001630,sess0003211,B,1,3.25,2024-01-07 09:00:00
u1087,conv0001630,sess0003212,B,1,3.44,2024-01-10 03:00:00
u1088,conv0001631,sess0003213,B,1,5.0,2024-01-05 15:00:00
u1088,conv0001632,sess0003214,B,1,4.06,2024-01-01 20:00:00
u1089,conv0001633,sess0003215,B,1,4.8,2024-01-05 11:00:00
u1089,conv0001634,sess0003216,B,1,3.37,2024-01-03 20:00:00
u1090,conv0001635,sess0003217,B,1,5.0,2024-01-04 21:00:00
u1091,conv0001637,sess0003218,B,1,4.15,2024-01-03 00:00:00
u1092,conv0001639,sess0003219,B,0,1.97,2024-01-01 16:00:00
u1092,conv0001640,sess0003220,B,0,3.25,2024-01-02 22:00:00
u1093,conv0001641,sess0003221,B,1,4.47,2024-01-07 12:00:00
u1093,conv0001641,sess0003222,B,0,1.59,2024-01-05 18:00:00
u1093,conv0001642,sess0003223,B,1,3.18,2024-01-03 09:00:00
u1093,conv0001642,sess0003224,B,1,3.27,2024-01-03 20:00:00
u1094,conv0001643,sess0003225,B,0,4.2,2024-01-03 07:00:00
u1095,conv0001644,sess0003226,B,1,4.47,2024-01-03 16:00:00
u1095,conv0001644,sess0003227,B,1,3.7,2024-01-09 06:00:00
u1095,conv0001645,sess0003228,B,0,2.22,2024-01-03 21:00:00
u1096,conv0001646,sess0003229,B,0,2.33,2024-01-01 10:00:00
u1096,conv0001646,sess0003230,B,1,5.0,2024-01-04 16:00:00
u1096,conv0001647,sess0003231,B,1,3.97,2024-01-01 20:00:00
u1096,conv0001647,sess0003232,B,0,3.76,2024-01-05 11:00:00
u1097,conv0001648,sess0003233,B,1,4.98,2024-01-07 15:00:00
u1097,conv0001648,sess0003234,B,1,4.46,2024-01-05 17:00:00
u1098,conv0001649,sess0003235,B,1,3.6,2024-01-04 20:00:00
u1098,conv0001649,sess0003236,B,1,4.46,2024-01-03 10:00:00
u1098,conv0001649,sess0003237,B,0,0.87,2024-01-07 20:00:00
u1098,conv0001650,sess0003238,B,1,4.81,2024-01-04 18:00:00
u1098,conv0001650,sess0003239,B,1,4.13,2024-01-03 14:00:00
u1099,conv0001651,sess0003240,B,0,1.85,2024-01-07 18:00:00
u1099,conv0001651,sess0003241,B,0,2.0,2024-01-05 00:00:00
u1099,conv0001651,sess0003242,B,1,4.6,2024-01-03 23:00:00
u1099,conv0001651,sess0003243,B,1,4.29,2024-01-11 14:00:00
u1100,conv0001652,sess0003244,B,1,4.26,2024-01-04 13:00:00
u1100,conv0001652,sess0003245,B,0,1.63,2024-01-06 00:00:00
u1100,conv0001653,sess0003246,B,0,2.23,2024-01-07 05:00:00
u1100,conv0001653,sess0003247,B,1,3.6,2024-01-09 01:00:00
u1101,conv0001654,sess0003248,B,0,2.71,2024-01-07 13:00:00
u1102,conv0001655,sess0003249,B,1,3.0,2024-01-01 04:00:00
u1102,conv0001655,sess0003250,B,1,4.2,2024-01-10 01:00:00
u1102,conv0001656,sess0003251,B,0,2.47,2024-01-01 21:00:00
u1103,conv0001657,sess0003252,B,0,2.29,2024-01-07 12:00:00
u1103,conv0001657,sess0003253,B,0,2.82,2024-01-05 13:00:00
u1103,conv0001657,sess0003254,B,1,3.99,2024-01-08 00:00:00
u1103,conv0001657,sess0003255,B,0,3.26,2024-01-04 15:00:00
u1103,conv0001657,sess0003256,B,1,4.32,2024-01-08 19:00:00
u1104,conv0001658,sess0003257,B,1,4.6,2024-01-06 15:00:00
u1104,conv0001658,sess0003258,B,0,1.48,2024-01-04 19:00:00
u1104,conv0001658,sess0003259,B,0,3.05,2024-01-05 21:00:00
u1104,conv0001658,sess0003260,B,1,4.33,2024-01-05 20:00:00
u1105,conv0001659,sess0003261,B,1,4.4,2024-01-04 09:00:00
u1105,conv0001659,sess0003262,B,1,4.41,2024-01-06 15:00:00
u1105,conv0001660,sess0003263,B,1,3.73,2024-01-07 10:00:00
u1106,conv0001661,sess0003264,B,1,3.72,2024-01-03 18:00:00
u1106,conv0001661,sess0003265,B,1,4.75,2024-01-06 04:00:00
u1106,conv0001661,sess0003266,B,1,3.14,2024-01-06 10:00:00
u1106,conv0001662,sess0003267,B,1,3.0,2024-01-01 05:00:00
u1106,conv0001662,sess0003268,B,0,3.31,2024-01-07 03:00:00
u1107,conv0001663,sess0003269,B,1,4.39,2024-01-06 14:00:00
u1107,conv0001663,sess0003270,B,1,3.95,2024-01-05 21:00:00
u1107,conv0001663,sess0003271,B,1,5.0,2024-01-07 13:00:00
u1107,conv0001664,sess0003272,B,0,2.81,2024-01-02 18:00:00
u1107,conv0001664,sess0003273,B,1,4.26,2024-01-07 07:00:00
u1108,conv0001665,sess0003274,B,1,3.06,2024-01-03 14:00:00
u1109,conv0001667,sess0003275,B,1,5.0,2024-01-04 22:00:00
u1109,conv0001667,sess0003276,B,0,2.32,2024-01-05 15:00:00
u1109,conv0001667,sess0003277,B,1,3.49,2024-01-11 14:00:00
u1109,conv0001667,sess0003278,B,1,3.61,2024-01-11 21:00:00
u1110,conv0001668,sess0003279,B,1,4.18,2024-01-07 00:00:00
u1110,conv0001668,sess0003280,B,0,2.19,2024-01-08 09:00:00
u1110,conv0001669,sess0003281,B,1,5.0,2024-01-05 13:00:00
u1110,conv0001669,sess0003282,B,1,2.88,2024-01-08 03:00:00
u1111,conv0001670,sess0003283,B,1,3.96,2024-01-04 05:00:00
u1111,conv0001670,sess0003284,B,0,3.99,2024-01-02 11:00:00
u1112,conv0001671,sess0003285,B,1,4.86,2024-01-03 04:00:00
u1113,conv0001672,sess0003286,B,1,4.09,2024-01-04 19:00:00
u1114,conv0001673,sess0003287,B,1,4.39,2024-01-04 08:00:00
u1114,conv0001673,sess0003288,B,1,3.52,2024-01-07 12:00:00
u1114,conv0001673,sess0003289,B,1,3.43,2024-01-10 17:00:00
u1114,conv0001673,sess0003290,B,0,3.51,2024-01-10 00:00:00
u1115,conv0001674,sess0003291,B,1,3.31,2024-01-06 10:00:00
u1115,conv0001674,sess0003292,B,1,5.0,2024-01-08 07:00:00
u1115,conv0001674,sess0003293,B,1,2.39,2024-01-12 01:00:00
u1116,conv0001675,sess0003294,B,0,1.9,2024-01-05 20:00:00
u1116,conv0001675,sess0003295,B,0,1.8,2024-01-05 06:00:00
u1116,conv0001675,sess0003296,B,1,4.55,2024-01-10 01:00:00
u1116,conv0001675,sess0003297,B,1,4.49,2024-01-07 09:00:00
u1116,conv0001675,sess0003298,B,0,2.8,2024-01-06 21:00:00
u1117,conv0001676,sess0003299,B,0,2.74,2024-01-05 06:00:00
u1117,conv0001676,sess0003300,B,0,2.55,2024-01-01 23:00:00
u1117,conv0001677,sess0003301,B,0,2.38,2024-01-06 01:00:00
u1117,conv0001677,sess0003302,B,1,3.53,2024-01-08 22:00:00
u1118,conv0001678,sess0003303,B,1,3.29,2024-01-04 02:00:00
u1118,conv0001678,sess0003304,B,1,4.25,2024-01-06 19:00:00
u1118,conv0001679,sess0003305,B,1,3.41,2024-01-02 02:00:00
u1118,conv0001679,sess0003306,B,1,4.13,2024-01-09 21:00:00
u1119,conv0001680,sess0003307,B,1,5.0,2024-01-03 09:00:00
u1120,conv0001682,sess0003308,B,0,2.38,2024-01-01 03:00:00
u1120,conv0001682,sess0003309,B,0,2.74,2024-01-04 21:00:00
u1120,conv0001682,sess0003310,B,1,4.13,2024-01-06 17:00:00
u1120,conv0001682,sess0003311,B,0,1.51,2024-01-11 13:00:00
u1121,conv0001683,sess0003312,B,1,4.67,2024-01-02 21:00:00
u1121,conv0001683,sess0003313,B,0,3.6,2024-01-06 01:00:00
u1121,conv0001683,sess0003314,B,1,3.8,2024-01-06 05:00:00
u1121,conv0001683,sess0003315,B,1,5.0,2024-01-10 03:00:00
u1122,conv0001684,sess0003316,B,0,2.42,2024-01-02 03:00:00
u1122,conv0001684,sess0003317,B,1,4.1,2024-01-09 23:00:00
u1123,conv0001685,sess0003318,B,0,2.52,2024-01-01 08:00:00
u1123,conv0001686,sess0003319,B,0,2.74,2024-01-07 16:00:00
u1124,conv0001687,sess0003320,B,0,2.16,2024-01-03 07:00:00
u1124,conv0001687,sess0003321,B,0,2.25,2024-01-05 11:00:00
u1124,conv0001687,sess0003322,B,0,2.9,2024-01-06 08:00:00
u1124,conv0001688,sess0003323,B,1,4.31,2024-01-03 04:00:00
u1124,conv0001688,sess0003324,B,1,3.87,2024-01-10 03:00:00
u1125,conv0001689,sess0003325,B,1,3.31,2024-01-03 05:00:00
u1125,conv0001690,sess0003326,B,1,3.75,2024-01-05 18:00:00
u1126,conv0001691,sess0003327,B,0,2.57,2024-01-04 18:00:00
u1127,conv0001692,sess0003328,B,1,2.8,2024-01-04 18:00:00
u1127,conv0001692,sess0003329,B,1,3.52,2024-01-08 20:00:00
u1127,conv0001693,sess0003330,B,0,3.31,2024-01-01 20:00:00
u1127,conv0001693,sess0003331,B,1,4.82,2024-01-02 12:00:00
u1128,conv0001694,sess0003332,B,1,4.02,2024-01-06 22:00:00
u1129,conv0001695,sess0003333,B,1,2.78,2024-01-06 18:00:00
u1130,conv0001697,sess0003334,B,1,3.42,2024-01-03 12:00:00
u1130,conv0001698,sess0003335,B,0,2.65,2024-01-01 03:00:00
u1131,conv0001699,sess0003336,B,0,1.44,2024-01-05 20:00:00
u1131,conv0001699,sess0003337,B,1,3.19,2024-01-08 05:00:00
u1131,conv0001699,sess0003338,B,0,2.16,2024-01-06 06:00:00
u1132,conv0001700,sess0003339,B,0,2.59,2024-01-05 13:00:00
u1132,conv0001700,sess0003340,B,1,4.49,2024-01-04 22:00:00
u1132,conv0001701,sess0003341,B,1,3.54,2024-01-03 07:00:00
u1132,conv0001701,sess0003342,B,0,1.75,2024-01-09 02:00:00
u1133,conv0001702,sess0003343,B,1,3.34,2024-01-01 12:00:00
u1133,conv0001702,sess0003344,B,1,4.7,2024-01-03 04:00:00
u1133,conv0001702,sess0003345,B,1,3.31,2024-01-07 06:00:00
u1133,conv0001703,sess0003346,B,1,3.95,2024-01-04 03:00:00
u1133,conv0001703,sess0003347,B,1,4.5,2024-01-05 09:00:00
u1134,conv0001704,sess0003348,B,1,4.9,2024-01-03 05:00:00
u1134,conv0001704,sess0003349,B,1,3.43,2024-01-07 02:00:00
u1134,conv0001704,sess0003350,B,1,4.04,2024-01-08 01:00:00
u1134,conv0001704,sess0003351,B,1,4.81,2024-01-08 21:00:00
u1134,conv0001704,sess0003352,B,1,3.91,2024-01-13 18:00:00
u1135,conv0001705,sess0003353,B,1,3.8,2024-01-07 21:00:00
u1135,conv0001705,sess0003354,B,1,4.88,2024-01-02 16:00:00
u1135,conv0001706,sess0003355,B,0,2.44,2024-01-01 22:00:00
u1135,conv0001706,sess0003356,B,1,4.63,2024-01-09 10:00:00
u1136,conv0001707,sess0003357,B,1,5.0,2024-01-04 20:00:00
u1136,conv0001707,sess0003358,B,1,4.21,2024-01-06 19:00:00
u1136,conv0001708,sess0003359,B,1,4.21,2024-01-05 01:00:00
u1136,conv0001708,sess0003360,B,1,3.8,2024-01-08 08:00:00
u1137,conv0001709,sess0003361,B,0,0.9,2024-01-07 23:00:00
u1137,conv0001709,sess0003362,B,1,3.18,2024-01-06 02:00:00
u1138,conv0001710,sess0003363,B,0,1.87,2024-01-03 14:00:00
u1138,conv0001710,sess0003364,B,1,4.9,2024-01-06 16:00:00
u1139,conv0001711,sess0003365,B,1,3.71,2024-01-03 07:00:00
u1139,conv0001712,sess0003366,B,0,3.34,2024-01-05 20:00:00
u1140,conv0001713,sess0003367,B,1,3.57,2024-01-02 02:00:00
u1141,conv0001715,sess0003368,B,1,4.08,2024-01-01 17:00:00
u1141,conv0001715,sess0003369,B,0,2.69,2024-01-06 19:00:00
u1142,conv0001716,sess0003370,B,0,2.1,2024-01-06 08:00:00
u1142,conv0001716,sess0003371,B,1,4.05,2024-01-03 14:00:00
u1142,conv0001716,sess0003372,B,0,3.17,2024-01-04 01:00:00
u1143,conv0001717,sess0003373,B,0,1.78,2024-01-06 14:00:00
u1144,conv0001719,sess0003374,B,1,2.93,2024-01-01 13:00:00
u1144,conv0001719,sess0003375,B,1,4.51,2024-01-08 20:00:00
u1144,conv0001719,sess0003376,B,1,3.79,2024-01-06 15:00:00
u1144,conv0001719,sess0003377,B,1,3.15,2024-01-07 12:00:00
u1145,conv0001720,sess0003378,B,1,3.24,2024-01-06 22:00:00
u1145,conv0001720,sess0003379,B,1,4.35,2024-01-08 16:00:00
u1145,conv0001720,sess0003380,B,1,2.93,2024-01-09 17:00:00
u1145,conv0001720,sess0003381,B,1,4.71,2024-01-10 23:00:00
u1146,conv0001721,sess0003382,B,1,4.73,2024-01-03 20:00:00
