user_id,session_id,variant,session_revenue,timestamp
u0605,sess0000964,A,10.85,2024-01-01 21:00:00
u0605,sess0000965,A,14.97,2024-01-04 03:00:00
u0605,sess0000966,A,10.08,2024-01-07 07:00:00
u0605,sess0000967,A,12.73,2024-01-03 22:00:00
u0607,sess0000968,A,8.76,2024-01-05 09:00:00
u0607,sess0000969,A,14.91,2024-01-05 16:00:00
u0607,sess0000970,A,7.85,2024-01-02 05:00:00
u0607,sess0000971,A,8.26,2024-01-02 21:00:00
u0611,sess0000972,A,14.97,2024-01-06 09:00:00
u0611,sess0000973,A,14.7,2024-01-04 07:00:00
u0611,sess0000974,A,8.46,2024-01-03 05:00:00
u0611,sess0000975,A,4.56,2024-01-03 12:00:00
u0611,sess0000976,A,2.4,2024-01-07 09:00:00
u0611,sess0000977,A,8.57,2024-01-01 10:00:00
u0611,sess0000978,A,9.64,2024-01-02 16:00:00
u0611,sess0000979,A,13.24,2024-01-07 08:00:00
u0611,sess0000980,A,10.21,2024-01-06 21:00:00
u0620,sess0000981,A,10.35,2024-01-03 17:00:00
u0620,sess0000982,A,4.46,2024-01-03 19:00:00
u0620,sess0000983,A,10.49,2024-01-04 00:00:00
u0620,sess0000984,A,8.7,2024-01-01 05:00:00
u0620,sess0000985,A,5.84,2024-01-01 05:00:00
u0620,sess0000986,A,4.58,2024-01-02 08:00:00
u0620,sess0000987,A,9.1,2024-01-03 15:00:00
u0620,sess0000988,A,14.13,2024-01-04 13:00:00
u0622,sess0000989,A,3.66,2024-01-02 22:00:00
u0622,sess0000990,A,4.8,2024-01-07 14:00:00
u0622,sess0000991,A,0.0,2024-01-01 21:00:00
u0622,sess0000992,A,12.38,2024-01-07 00:00:00
u0622,sess0000993,A,8.52,2024-01-01 12:00:00
u0622,sess0000994,A,13.33,2024-01-01 10:00:00
u0622,sess0000995,A,10.53,2024-01-02 13:00:00
u0622,sess0000996,A,0.0,2024-01-01 00:00:00
u0622,sess0000997,A,17.43,2024-01-06 06:00:00
u0622,sess0000998,A,7.17,2024-01-01 05:00:00
u0623,sess0000999,A,0.0,2024-01-07 05:00:00
u0623,sess0001000,A,9.91,2024-01-02 06:00:00
u0623,sess0001001,A,8.59,2024-01-05 00:00:00
u0623,sess0001002,A,12.19,2024-01-01 00:00:00
u0624,sess0001003,A,2.02,2024-01-04 06:00:00
u0629,sess0001004,A,13.7,2024-01-05 17:00:00
u0629,sess0001005,A,6.91,2024-01-01 23:00:00
u0629,sess0001006,A,13.94,2024-01-07 05:00:00
u0629,sess0001007,A,15.17,2024-01-07 20:00:00
u0629,sess0001008,A,15.78,2024-01-05 19:00:00
u0629,sess0001009,A,10.0,2024-01-04 17:00:00
u0629,sess0001010,A,6.09,2024-01-04 16:00:00
u0629,sess0001011,A,5.96,2024-01-06 22:00:00
u0629,sess0001012,A,8.12,2024-01-01 05:00:00
u0629,sess0001013,A,7.71,2024-01-04 02:00:00
u0636,sess0001014,A,5.0,2024-01-06 09:00:00
u0636,sess0001015,A,10.24,2024-01-03 20:00:00
u0636,sess0001016,A,22.31,2024-01-06 22:00:00
u0636,sess0001017,A,3.36,2024-01-02 05:00:00
u0636,sess0001018,A,14.17,2024-01-03 18:00:00
u0636,sess0001019,A,12.04,2024-01-05 07:00:00
u0636,sess0001020,A,7.48,2024-01-01 04:00:00
u0636,sess0001021,A,2.32,2024-01-06 18:00:00
u0636,sess0001022,A,4.52,2024-01-05 04:00:00
u0636,sess0001023,A,13.85,2024-01-02 23:00:00
u0639,sess0001024,A,22.75,2024-01-06 06:00:00
u0639,sess0001025,A,7.07,2024-01-04 21:00:00
u0639,sess0001026,A,17.32,2024-01-04 09:00:00
u0639,sess0001027,A,15.83,2024-01-03 19:00:00
u0639,sess0001028,A,7.75,2024-01-03 06:00:00
u0639,sess0001029,A,8.79,2024-01-06 13:00:00
u0639,sess0001030,A,7.05,2024-01-05 11:00:00
u0644,sess0001031,A,0.13,2024-01-02 23:00:00
u0651,sess0001032,A,4.28,2024-01-04 18:00:00
u0651,sess0001033,A,10.06,2024-01-01 11:00:00
u0652,sess0001034,A,12.64,2024-01-05 19:00:00
u0652,sess0001035,A,8.22,2024-01-04 22:00:00
u0652,sess0001036,A,4.31,2024-01-02 00:00:00
u0652,sess0001037,A,9.26,2024-01-03 18:00:00
u0652,sess0001038,A,5.57,2024-01-04 12:00:00
u0652,sess0001039,A,8.14,2024-01-02 14:00:00
u0654,sess0001040,A,6.56,2024-01-06 23:00:00
u0654,sess0001041,A,15.39,2024-01-01 19:00:00
u0654,sess0001042,A,5.01,2024-01-05 20:00:00
u0654,sess0001043,A,2.46,2024-01-04 11:00:00
u0654,sess0001044,A,7.9,2024-01-07 03:00:00
u0656,sess0001045,A,10.65,2024-01-07 01:00:00
u0656,sess0001046,A,13.81,2024-01-07 22:00:00
u0656,sess0001047,A,20.66,2024-01-05 03:00:00
u0656,sess0001048,A,17.44,2024-01-01 17:00:00
u0656,sess0001049,A,0.0,2024-01-07 22:00:00
u0656,sess0001050,A,1.17,2024-01-02 13:00:00
u0656,sess0001051,A,12.65,2024-01-05 07:00:00
u0657,sess0001052,A,2.21,2024-01-01 12:00:00
u0657,sess0001053,A,12.55,2024-01-02 18:00:00
u0657,sess0001054,A,7.14,2024-01-06 11:00:00
u0657,sess0001055,A,20.76,2024-01-02 19:00:00
u0657,sess0001056,A,18.93,2024-01-01 15:00:00
u0657,sess0001057,A,6.5,2024-01-06 02:00:00
u0659,sess0001058,A,11.61,2024-01-03 09:00:00
u0659,sess0001059,A,13.51,2024-01-05 23:00:00
u0659,sess0001060,A,16.69,2024-01-02 10:00:00
u0659,sess0001061,A,8.46,2024-01-07 13:00:00
u0659,sess0001062,A,4.25,2024-01-02 19:00:00
u0659,sess0001063,A,9.87,2024-01-04 06:00:00
u0660,sess0001064,A,12.28,2024-01-04 13:00:00
u0660,sess0001065,A,2.44,2024-01-06 03:00:00
u0660,sess0001066,A,7.78,2024-01-02 05:00:00
u0662,sess0001067,A,12.28,2024-01-02 17:00:00
u0662,sess0001068,A,0.0,2024-01-04 16:00:00
u0662,sess0001069,A,0.0,2024-01-04 21:00:00
u0662,sess0001070,A,11.57,2024-01-07 22:00:00
u0662,sess0001071,A,4.66,2024-01-07 20:00:00
u0662,sess0001072,A,8.19,2024-01-06 14:00:00
u0662,sess0001073,A,9.23,2024-01-06 15:00:00
u0662,sess0001074,A,12.09,2024-01-01 10:00:00
u0662,sess0001075,A,12.32,2024-01-05 02:00:00
u0669,sess0001076,A,15.75,2024-01-06 18:00:00
u0669,sess0001077,A,4.04,2024-01-04 15:00:00
u0669,sess0001078,A,9.15,2024-01-01 21:00:00
u0669,sess0001079,A,5.04,2024-01-02 21:00:00
u0669,sess0001080,A,7.26,2024-01-06 13:00:00
u0669,sess0001081,A,7.31,2024-01-06 18:00:00
u0669,sess0001082,A,7.83,2024-01-05 13:00:00
u0669,sess0001083,A,6.15,2024-01-06 02:00:00
u0669,sess0001084,A,12.58,2024-01-04 13:00:00
u0669,sess0001085,A,12.57,2024-01-07 19:00:00
u0670,sess0001086,A,3.24,2024-01-02 02:00:00
u0670,sess0001087,A,3.32,2024-01-02 11:00:00
u0670,sess0001088,A,2.46,2024-01-04 12:00:00
u0670,sess0001089,A,11.54,2024-01-02 10:00:00
u0670,sess0001090,A,20.71,2024-01-07 19:00:00
u0670,sess0001091,A,4.78,2024-01-07 16:00:00
u0670,sess0001092,A,15.12,2024-01-01 22:00:00
u0670,sess0001093,A,7.69,2024-01-03 10:00:00
u0670,sess0001094,A,2.75,2024-01-07 08:00:00
u0670,sess0001095,A,10.55,2024-01-07 21:00:00
u0672,sess0001096,A,2.87,2024-01-04 15:00:00
u0672,sess0001097,A,2.17,2024-01-02 11:00:00
u0681,sess0001098,A,10.76,2024-01-05 02:00:00
u0681,sess0001099,A,0.74,2024-01-02 20:00:00
u0681,sess0001100,A,14.09,2024-01-07 09:00:00
u0685,sess0001101,A,4.18,2024-01-04 12:00:00
u0685,sess0001102,A,14.13,2024-01-02 20:00:00
u0685,sess0001103,A,6.73,2024-01-02 15:00:00
u0685,sess0001104,A,7.72,2024-01-02 16:00:00
u0685,sess0001105,A,18.72,2024-01-05 03:00:00
u0685,sess0001106,A,9.69,2024-01-07 19:00:00
u0685,sess0001107,A,6.53,2024-01-02 05:00:00
u0685,sess0001108,A,7.76,2024-01-01 09:00:00
u0685,sess0001109,A,8.94,2024-01-02 11:00:00
u0690,sess0001110,A,5.88,2024-01-03 05:00:00
u0690,sess0001111,A,15.27,2024-01-04 16:00:00
u0690,sess0001112,A,7.53,2024-01-03 15:00:00
u0690,sess0001113,A,13.94,2024-01-07 08:00:00
u0690,sess0001114,A,7.6,2024-01-04 08:00:00
u0690,sess0001115,A,15.22,2024-01-04 03:00:00
u0690,sess0001116,A,11.39,2024-01-06 23:00:00
u0690,sess0001117,A,7.93,2024-01-03 06:00:00
u0690,sess0001118,A,5.74,2024-01-04 22:00:00
u0690,sess0001119,A,10.28,2024-01-01 20:00:00
u0691,sess0001120,A,24.04,2024-01-03 17:00:00
u0691,sess0001121,A,4.36,2024-01-06 11:00:00
u0691,sess0001122,A,11.99,2024-01-02 18:00:00
u0691,sess0001123,A,7.0,2024-01-03 02:00:00
u0691,sess0001124,A,12.15,2024-01-03 07:00:00
u0691,sess0001125,A,7.1,2024-01-03 10:00:00
u0691,sess0001126,A,7.71,2024-01-06 09:00:00
u0691,sess0001127,A,11.44,2024-01-05 21:00:00
u0691,sess0001128,A,12.65,2024-01-06 07:00:00
u0691,sess0001129,A,17.43,2024-01-04 08:00:00
u0701,sess0001130,A,14.46,2024-01-06 02:00:00
u0701,sess0001131,A,9.94,2024-01-07 17:00:00
u0701,sess0001132,A,16.84,2024-01-05 01:00:00
u0701,sess0001133,A,6.57,2024-01-07 16:00:00
u0701,sess0001134,A,12.63,2024-01-03 19:00:00
u0701,sess0001135,A,6.42,2024-01-01 17:00:00
u0701,sess0001136,A,11.09,2024-01-05 16:00:00
u0701,sess0001137,A,12.02,2024-01-05 10:00:00
u0704,sess0001138,A,0.0,2024-01-07 03:00:00
u0705,sess0001139,A,6.04,2024-01-04 08:00:00
u0705,sess0001140,A,16.95,2024-01-05 09:00:00
u0705,sess0001141,A,6.44,2024-01-04 18:00:00
u0705,sess0001142,A,4.05,2024-01-07 05:00:00
u0705,sess0001143,A,8.07,2024-01-06 04:00:00
u0705,sess0001144,A,13.42,2024-01-01 13:00:00
u0705,sess0001145,A,9.39,2024-01-06 10:00:00
u0705,sess0001146,A,2.76,2024-01-06 12:00:00
u0705,sess0001147,A,12.4,2024-01-05 09:00:00
u0705,sess0001148,A,3.55,2024-01-03 05:00:00
u0711,sess0001149,A,16.11,2024-01-06 23:00:00
u0715,sess0001150,A,0.97,2024-01-05 07:00:00
u0715,sess0001151,A,13.13,2024-01-06 18:00:00
u0715,sess0001152,A,5.85,2024-01-02 09:00:00
u0715,sess0001153,A,9.26,2024-01-03 21:00:00
u0720,sess0001154,A,11.32,2024-01-05 18:00:00
u0720,sess0001155,A,7.41,2024-01-07 05:00:00
u0720,sess0001156,A,1.07,2024-01-02 11:00:00
u0720,sess0001157,A,17.11,2024-01-04 20:00:00
u0720,sess0001158,A,2.59,2024-01-01 04:00:00
u0723,sess0001159,A,9.46,2024-01-05 01:00:00
u0723,sess0001160,A,17.03,2024-01-01 11:00:00
u0723,sess0001161,A,22.26,2024-01-02 04:00:00
u0723,sess0001162,A,15.19,2024-01-05 12:00:00
u0723,sess0001163,A,14.77,2024-01-06 12:00:00
u0723,sess0001164,A,11.84,2024-01-03 03:00:00
u0723,sess0001165,A,25.48,2024-01-06 22:00:00
u0723,sess0001166,A,10.14,2024-01-04 06:00:00
u0724,sess0001167,A,16.46,2024-01-05 10:00:00
u0724,sess0001168,A,24.42,2024-01-06 20:00:00
u0724,sess0001169,A,10.65,2024-01-01 11:00:00
u0724,sess0001170,A,2.48,2024-01-01 12:00:00
u0725,sess0001171,A,7.22,2024-01-02 18:00:00
u0727,sess0001172,A,12.59,2024-01-04 01:00:00
u0734,sess0001173,A,3.94,2024-01-05 04:00:00
u0734,sess0001174,A,9.81,2024-01-07 17:00:00
u0734,sess0001175,A,10.23,2024-01-05 14:00:00
u0734,sess0001176,A,14.72,2024-01-07 15:00:00
u0734,sess0001177,A,13.93,2024-01-01 16:00:00
u0734,sess0001178,A,16.07,2024-01-04 13:00:00
u0734,sess0001179,A,7.07,2024-01-07 11:00:00
u0747,sess0001180,A,13.13,2024-01-04 04:00:00
u0747,sess0001181,A,13.94,2024-01-01 18:00:00
u0747,sess0001182,A,6.07,2024-01-03 10:00:00
u0747,sess0001183,A,11.46,2024-01-06 17:00:00
u0747,sess0001184,A,13.86,2024-01-02 03:00:00
u0747,sess0001185,A,0.0,2024-01-06 05:00:00
u0748,sess0001186,A,14.61,2024-01-04 10:00:00
u0748,sess0001187,A,9.15,2024-01-06 00:00:00
u0748,sess0001188,A,14.18,2024-01-05 10:00:00
u0748,sess0001189,A,17.02,2024-01-07 09:00:00
u0748,sess0001190,A,5.3,2024-01-05 10:00:00
u0751,sess0001191,A,3.02,2024-01-03 21:00:00
u0751,sess0001192,A,5.43,2024-01-02 06:00:00
u0751,sess0001193,A,10.89,2024-01-04 08:00:00
u0751,sess0001194,A,3.87,2024-01-03 11:00:00
u0751,sess0001195,A,19.97,2024-01-02 23:00:00
u0751,sess0001196,A,10.77,2024-01-07 07:00:00
u0751,sess0001197,A,5.01,2024-01-07 12:00:00
u0756,sess0001198,A,16.26,2024-01-01 09:00:00
u0756,sess0001199,A,7.92,2024-01-07 01:00:00
u0756,sess0001200,A,8.96,2024-01-05 21:00:00
u0756,sess0001201,A,19.28,2024-01-04 08:00:00
u0756,sess0001202,A,11.89,2024-01-05 03:00:00
u0756,sess0001203,A,11.56,2024-01-07 11:00:00
u0756,sess0001204,A,11.19,2024-01-05 00:00:00
u0756,sess0001205,A,11.01,2024-01-05 19:00:00
u0756,sess0001206,A,3.63,2024-01-03 09:00:00
u0756,sess0001207,A,8.8,2024-01-06 16:00:00
u0757,sess0001208,A,13.84,2024-01-05 08:00:00
u0757,sess0001209,A,10.18,2024-01-03 00:00:00
u0757,sess0001210,A,6.38,2024-01-06 23:00:00
u0757,sess0001211,A,2.82,2024-01-06 05:00:00
u0757,sess0001212,A,10.67,2024-01-05 01:00:00
u0757,sess0001213,A,5.85,2024-01-06 15:00:00
u0757,sess0001214,A,10.11,2024-01-02 03:00:00
u0759,sess0001215,A,20.99,2024-01-03 13:00:00
u0759,sess0001216,A,16.01,2024-01-05 10:00:00
u0759,sess0001217,A,12.52,2024-01-05 02:00:00
u0759,sess0001218,A,13.84,2024-01-03 06:00:00
u0759,sess0001219,A,15.49,2024-01-05 20:00:00
u0759,sess0001220,A,5.67,2024-01-05 11:00:00
u0761,sess0001221,A,6.47,2024-01-06 20:00:00
u0761,sess0001222,A,8.96,2024-01-01 15:00:00
u0765,sess0001223,A,13.26,2024-01-03 09:00:00
u0765,sess0001224,A,10.22,2024-01-02 23:00:00
u0765,sess0001225,A,10.15,2024-01-01 13:00:00
u0765,sess0001226,A,10.33,2024-01-05 06:00:00
u0765,sess0001227,A,7.28,2024-01-05 06:00:00
u0765,sess0001228,A,14.13,2024-01-05 05:00:00
u0765,sess0001229,A,14.53,2024-01-03 07:00:00
u0766,sess0001230,A,8.74,2024-01-04 18:00:00
u0766,sess0001231,A,6.26,2024-01-05 06:00:00
u0766,sess0001232,A,10.5,2024-01-05 15:00:00
u0766,sess0001233,A,16.66,2024-01-04 11:00:00
u0773,sess0001234,A,11.45,2024-01-07 11:00:00
u0773,sess0001235,A,9.29,2024-01-06 23:00:00
u0773,sess0001236,A,5.72,2024-01-05 00:00:00
u0773,sess0001237,A,10.14,2024-01-04 11:00:00
u0773,sess0001238,A,1.57,2024-01-07 12:00:00
u0773,sess0001239,A,15.06,2024-01-03 11:00:00
u0773,sess0001240,A,21.67,2024-01-03 17:00:00
u0773,sess0001241,A,14.3,2024-01-03 22:00:00
u0773,sess0001242,A,11.78,2024-01-04 01:00:00
u0773,sess0001243,A,12.44,2024-01-02 06:00:00
u0775,sess0001244,A,21.92,2024-01-01 21:00:00
u0775,sess0001245,A,16.0,2024-01-06 15:00:00
u0775,sess0001246,A,2.32,2024-01-05 01:00:00
u0775,sess0001247,A,12.87,2024-01-02 03:00:00
u0783,sess0001248,A,9.09,2024-01-04 04:00:00
u0783,sess0001249,A,6.1,2024-01-01 17:00:00
u0784,sess0001250,A,7.56,2024-01-03 01:00:00
u0784,sess0001251,A,7.2,2024-01-01 20:00:00
u0784,sess0001252,A,9.12,2024-01-04 03:00:00
u0784,sess0001253,A,10.09,2024-01-04 02:00:00
u0784,sess0001254,A,7.15,2024-01-05 13:00:00
u0784,sess0001255,A,0.18,2024-01-06 23:00:00
u0784,sess0001256,A,7.12,2024-01-06 18:00:00
u0784,sess0001257,A,12.56,2024-01-04 14:00:00
u0784,sess0001258,A,15.11,2024-01-05 22:00:00
u0784,sess0001259,A,14.74,2024-01-04 09:00:00
u0786,sess0001260,A,9.62,2024-01-06 15:00:00
u0786,sess0001261,A,7.39,2024-01-05 19:00:00
u0786,sess0001262,A,6.26,2024-01-06 10:00:00
u0786,sess0001263,A,5.06,2024-01-02 11:00:00
u0790,sess0001264,A,7.67,2024-01-04 13:00:00
u0790,sess0001265,A,1.98,2024-01-06 09:00:00
u0790,sess0001266,A,8.52,2024-01-07 17:00:00
u0790,sess0001267,A,18.8,2024-01-03 19:00:00
u0790,sess0001268,A,10.58,2024-01-01 13:00:00
u0794,sess0001269,A,8.26,2024-01-05 18:00:00
u0794,sess0001270,A,0.0,2024-01-05 15:00:00
u0794,sess0001271,A,11.9,2024-01-03 12:00:00
u0794,sess0001272,A,16.02,2024-01-04 12:00:00
u0794,sess0001273,A,16.28,2024-01-04 12:00:00
u0794,sess0001274,A,12.8,2024-01-03 01:00:00
u0794,sess0001275,A,3.78,2024-01-02 14:00:00
u0795,sess0001276,A,9.47,2024-01-06 12:00:00
u0795,sess0001277,A,16.9,2024-01-05 06:00:00
u0795,sess0001278,A,12.8,2024-01-07 18:00:00
u0802,sess0001279,A,15.03,2024-01-03 11:00:00
u0802,sess0001280,A,12.49,2024-01-01 23:00:00
u0802,sess0001281,A,12.87,2024-01-04 22:00:00
u0802,sess0001282,A,3.49,2024-01-04 10:00:00
u0802,sess0001283,A,10.08,2024-01-05 12:00:00
u0802,sess0001284,A,5.07,2024-01-03 10:00:00
u0802,sess0001285,A,0.0,2024-01-06 18:00:00
u0802,sess0001286,A,9.63,2024-01-04 05:00:00
u0803,sess0001287,A,8.45,2024-01-06 03:00:00
u0803,sess0001288,A,11.85,2024-01-02 09:00:00
u0803,sess0001289,A,7.7,2024-01-07 11:00:00
u0803,sess0001290,A,13.93,2024-01-01 17:00:00
u0803,sess0001291,A,4.74,2024-01-05 01:00:00
u0803,sess0001292,A,5.11,2024-01-02 20:00:00
u0803,sess0001293,A,9.74,2024-01-05 17:00:00
u0803,sess0001294,A,6.14,2024-01-01 20:00:00
u0803,sess0001295,A,11.81,2024-01-06 22:00:00
u0803,sess0001296,A,10.6,2024-01-03 06:00:00
u0806,sess0001297,A,21.77,2024-01-07 16:00:00
u0806,sess0001298,A,14.89,2024-01-03 13:00:00
u0806,sess0001299,A,11.48,2024-01-02 09:00:00
u0806,sess0001300,A,20.41,2024-01-01 09:00:00
u0806,sess0001301,A,11.84,2024-01-01 02:00:00
u0807,sess0001302,A,10.92,2024-01-07 16:00:00
u0807,sess0001303,A,10.05,2024-01-04 01:00:00
u0807,sess0001304,A,12.12,2024-01-04 06:00:00
u0807,sess0001305,A,6.88,2024-01-05 23:00:00
u0807,sess0001306,A,8.62,2024-01-05 22:00:00
u0810,sess0001307,A,5.45,2024-01-01 16:00:00
u0810,sess0001308,A,14.97,2024-01-04 23:00:00
u0810,sess0001309,A,14.24,2024-01-01 04:00:00
u0810,sess0001310,A,7.81,2024-01-02 22:00:00
u0810,sess0001311,A,10.95,2024-01-06 19:00:00
u0810,sess0001312,A,0.0,2024-01-04 21:00:00
u0810,sess0001313,A,14.67,2024-01-03 00:00:00
u0810,sess0001314,A,7.84,2024-01-04 13:00:00
u0810,sess0001315,A,11.3,2024-01-06 13:00:00
u0813,sess0001316,A,2.12,2024-01-06 01:00:00
u0813,sess0001317,A,3.55,2024-01-07 05:00:00
u0813,sess0001318,A,17.6,2024-01-05 20:00:00
u0813,sess0001319,A,13.28,2024-01-05 12:00:00
u0813,sess0001320,A,5.08,2024-01-05 00:00:00
u0818,sess0001321,A,8.92,2024-01-05 11:00:00
u0818,sess0001322,A,8.22,2024-01-05 17:00:00
u0819,sess0001323,A,5.75,2024-01-02 21:00:00
u0819,sess0001324,A,10.76,2024-01-05 08:00:00
u0819,sess0001325,A,0.0,2024-01-03 12:00:00
u0819,sess0001326,A,8.04,2024-01-06 20:00:00
u0819,sess0001327,A,10.78,2024-01-06 05:00:00
u0819,sess0001328,A,11.53,2024-01-03 12:00:00
u0819,sess0001329,A,13.49,2024-01-06 00:00:00
u0819,sess0001330,A,4.46,2024-01-02 23:00:00
u0819,sess0001331,A,12.52,2024-01-02 21:00:00
u0824,sess0001332,A,10.43,2024-01-03 05:00:00
u0824,sess0001333,A,7.98,2024-01-04 11:00:00
u0824,sess0001334,A,14.85,2024-01-06 14:00:00
u0828,sess0001335,A,2.23,2024-01-04 20:00:00
u0828,sess0001336,A,15.02,2024-01-05 19:00:00
u0830,sess0001337,A,15.36,2024-01-07 18:00:00
u0830,sess0001338,A,7.55,2024-01-02 12:00:00
u0830,sess0001339,A,9.57,2024-01-02 17:00:00
u0831,sess0001340,A,14.2,2024-01-03 12:00:00
u0831,sess0001341,A,17.19,2024-01-04 11:00:00
u0831,sess0001342,A,13.7,2024-01-04 20:00:00
u0831,sess0001343,A,16.6,2024-01-06 00:00:00
u0831,sess0001344,A,10.52,2024-01-01 02:00:00
u0831,sess0001345,A,9.54,2024-01-04 10:00:00
u0831,sess0001346,A,12.76,2024-01-01 16:00:00
u0831,sess0001347,A,17.04,2024-01-02 15:00:00
u0831,sess0001348,A,10.74,2024-01-04 00:00:00
u0831,sess0001349,A,6.44,2024-01-03 17:00:00
u0834,sess0001350,A,4.23,2024-01-06 03:00:00
u0834,sess0001351,A,11.4,2024-01-07 14:00:00
u0834,sess0001352,A,11.33,2024-01-04 19:00:00
u0834,sess0001353,A,6.88,2024-01-03 11:00:00
u0834,sess0001354,A,8.91,2024-01-04 21:00:00
u0834,sess0001355,A,12.15,2024-01-06 23:00:00
u0834,sess0001356,A,11.18,2024-01-05 01:00:00
u0834,sess0001357,A,12.66,2024-01-03 02:00:00
u0834,sess0001358,A,13.56,2024-01-01 23:00:00
u0834,sess0001359,A,14.42,2024-01-04 00:00:00
u0835,sess0001360,A,9.2,2024-01-07 02:00:00
u0835,sess0001361,A,6.19,2024-01-03 14:00:00
u0835,sess0001362,A,9.07,2024-01-07 09:00:00
u0835,sess0001363,A,1.32,2024-01-03 07:00:00
u0835,sess0001364,A,11.69,2024-01-02 15:00:00
u0835,sess0001365,A,3.61,2024-01-06 08:00:00
u0835,sess0001366,A,10.53,2024-01-01 23:00:00
u0838,sess0001367,A,13.4,2024-01-06 14:00:00
u0838,sess0001368,A,14.79,2024-01-04 02:00:00
u0838,sess0001369,A,13.55,2024-01-04 07:00:00
u0838,sess0001370,A,0.56,2024-01-04 15:00:00
u0838,sess0001371,A,9.17,2024-01-05 15:00:00
u0838,sess0001372,A,7.1,2024-01-04 11:00:00
u0838,sess0001373,A,18.91,2024-01-01 20:00:00
u0838,sess0001374,A,12.83,2024-01-02 12:00:00
u0839,sess0001375,A,9.25,2024-01-02 07:00:00
u0839,sess0001376,A,5.13,2024-01-04 07:00:00
u0839,sess0001377,A,7.76,2024-01-06 10:00:00
u0839,sess0001378,A,6.19,2024-01-05 05:00:00
u0839,sess0001379,A,1.16,2024-01-07 02:00:00
u0839,sess0001380,A,13.25,2024-01-06 09:00:00
u0839,sess0001381,A,5.64,2024-01-05 12:00:00
u0839,sess0001382,A,17.01,2024-01-02 02:00:00
u0839,sess0001383,A,17.65,2024-01-01 16:00:00
u0843,sess0001384,A,14.47,2024-01-04 11:00:00
u0843,sess0001385,A,4.85,2024-01-06 06:00:00
u0843,sess0001386,A,11.89,2024-01-05 05:00:00
u0843,sess0001387,A,7.42,2024-01-05 00:00:00
u0843,sess0001388,A,1.84,2024-01-06 13:00:00
u0843,sess0001389,A,18.36,2024-01-01 01:00:00
u0843,sess0001390,A,4.99,2024-01-03 02:00:00
u0843,sess0001391,A,15.4,2024-01-06 07:00:00
u0843,sess0001392,A,6.14,2024-01-01 01:00:00
u0843,sess0001393,A,13.02,2024-01-01 22:00:00
u0849,sess0001394,A,4.92,2024-01-03 05:00:00
u0849,sess0001395,A,5.17,2024-01-05 18:00:00
u0849,sess0001396,A,6.91,2024-01-07 04:00:00
u0849,sess0001397,A,9.5,2024-01-03 20:00:00
u0849,sess0001398,A,8.92,2024-01-03 09:00:00
u0849,sess0001399,A,8.82,2024-01-04 05:00:00
u0850,sess0001400,A,5.26,2024-01-06 01:00:00
u0850,sess0001401,A,8.89,2024-01-07 01:00:00
u0850,sess0001402,A,11.47,2024-01-07 18:00:00
u0850,sess0001403,A,9.4,2024-01-07 20:00:00
u0850,sess0001404,A,12.25,2024-01-01 20:00:00
u0851,sess0001405,A,9.32,2024-01-01 00:00:00
u0851,sess0001406,A,15.16,2024-01-06 20:00:00
u0851,sess0001407,A,5.12,2024-01-01 06:00:00
u0851,sess0001408,A,8.35,2024-01-03 02:00:00
u0851,sess0001409,A,9.21,2024-01-05 11:00:00
u0851,sess0001410,A,15.26,2024-01-03 06:00:00
u0851,sess0001411,A,10.19,2024-01-02 05:00:00
u0858,sess0001412,A,7.55,2024-01-03 17:00:00
u0858,sess0001413,A,11.17,2024-01-05 09:00:00
u0858,sess0001414,A,3.79,2024-01-05 06:00:00
u0858,sess0001415,A,10.64,2024-01-05 10:00:00
u0858,sess0001416,A,12.77,2024-01-04 23:00:00
u0858,sess0001417,A,11.85,2024-01-01 16:00:00
u0858,sess0001418,A,11.62,2024-01-01 14:00:00
u0862,sess0001419,A,12.15,2024-01-04 01:00:00
u0862,sess0001420,A,18.49,2024-01-04 08:00:00
u0862,sess0001421,A,6.71,2024-01-02 05:00:00
u0862,sess0001422,A,7.65,2024-01-01 09:00:00
u0862,sess0001423,A,5.62,2024-01-02 14:00:00
u0869,sess0001424,A,14.29,2024-01-02 12:00:00
u0869,sess0001425,A,15.1,2024-01-07 21:00:00
u0869,sess0001426,A,9.89,2024-01-01 13:00:00
u0869,sess0001427,A,10.44,2024-01-02 18:00:00
u0869,sess0001428,A,0.0,2024-01-06 10:00:00
u0869,sess0001429,A,12.91,2024-01-03 16:00:00
u0869,sess0001430,A,3.76,2024-01-04 06:00:00
u0869,sess0001431,A,17.08,2024-01-04 02:00:00
u0869,sess0001432,A,6.88,2024-01-07 06:00:00
u0870,sess0001433,A,12.63,2024-01-05 06:00:00
u0870,sess0001434,A,15.79,2024-01-01 16:00:00
u0872,sess0001435,A,11.86,2024-01-03 03:00:00
u0872,sess0001436,A,3.48,2024-01-05 14:00:00
u0872,sess0001437,A,1.02,2024-01-02 21:00:00
u0872,sess0001438,A,16.08,2024-01-02 23:00:00
u0879,sess0001439,A,18.39,2024-01-05 12:00:00
u0879,sess0001440,A,10.54,2024-01-02 17:00:00
u0879,sess0001441,A,7.97,2024-01-04 03:00:00
u0879,sess0001442,A,17.89,2024-01-02 05:00:00
u0879,sess0001443,A,6.83,2024-01-03 05:00:00
u0879,sess0001444,A,15.28,2024-01-05 13:00:00
u0879,sess0001445,A,3.41,2024-01-07 23:00:00
